conflict_id,dyad_id,org,side_a_name,side_a_name_fulltext,side_a_name_mothertongue,side_a_id,side_a_components,side_a_2nd,gwno_a_2nd,side_b_name,side_b_name_fulltext,side_b_name_mothertongue,side_b_id,side_b_components,side_b_2nd,gwno_b_2nd,ext_troop_supp,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,year,best_fatality_estimate,low_fatality_estimate,high_fatality_estimate,location,gwno_location,region,version
4924,5534,3,Borana,,Borana,591,,,,Gabra,,Gabra,609,,,,0,1992-04-30,3,2005-07-12,1,0,,,2005,68,68,95,Kenya,501,4,19.1
4924,5534,3,Borana,,Borana,591,,,,Gabra,,Gabra,609,,,,0,1992-04-30,3,2005-07-12,1,0,,,2006,74,74,74,Kenya,501,4,19.1
4924,5534,3,Borana,,Borana,591,,,,Gabra,,Gabra,609,,,,0,1992-04-30,3,2005-07-12,1,1,2007-02-11,,2007,27,27,27,"Kenya, Ethiopia","501, 530",4,19.1
4924,5534,3,Borana,,Borana,591,,,,Gabra,,Gabra,609,,,,0,1992-04-30,3,2012-01-28,2,1,2012-01-28,,2012,27,27,31,Kenya,501,4,19.1
4925,5535,3,Pokot,,Pokot,670,,,,Samburu,,Samburu,925,,,,0,2006-04-30,3,2006-09-20,3,1,2006-09-20,,2006,25,25,25,Kenya,501,4,19.1
4925,5535,3,Pokot,,Pokot,670,,,,Samburu,,Samburu,925,,,,0,2006-04-30,3,2009-09-14,1,1,2009-12-31,,2009,51,43,54,Kenya,501,4,19.1
4926,5536,3,Samburu,,Samburu,925,,,,Turkana,,Turkana,693,,,,0,1992-12-31,5,1996-12-31,5,1,1996-12-31,,1996,54,54,54,Kenya,501,4,19.1
4926,5536,3,Samburu,,Samburu,925,,,,Turkana,,Turkana,693,,,,0,1992-12-31,5,2015-11-02,5,1,2015-11-02,,2015,50,50,50,Kenya,501,4,19.1
4927,5537,3,Ari,,Ari,1083,,,,Mursi,,Mursi,1084,,,,0,1991-05-31,3,1991-05-31,3,1,1991-05-31,,1991,51,51,51,Ethiopia,530,4,19.1
4927,5537,3,Ari,,Ari,1083,,,,Mursi,,Mursi,1084,,,,0,1991-05-31,3,1999-01-03,2,1,1999-01-03,,1999,31,31,41,Ethiopia,530,4,19.1
4928,5538,3,Dassanetch,,Dassanetch,713,,,,"Nyangatom , Toposa",,"Nyangatom , Toposa",3806,"712, 692",,,0,1989-03-31,5,1989-03-31,5,1,1989-03-31,,1989,60,60,60,Kenya,501,4,19.1
4929,5539,3,"Dayak, Malay (Indonesia)",,"Dayak, Malay (Indonesia)",3825,"819, 1085",,,Madurese,,Madurese,820,,,,0,1999-02-25,2,1999-03-19,2,1,1999-03-25,,1999,172,172,209,Indonesia,850,3,19.1
4930,5540,3,Samburu,,Samburu,925,,,,Somali (Kenya),,Somali (Kenya),1106,,,,0,1996-09-26,5,1996-09-26,5,1,1996-09-26,,1996,40,40,40,Kenya,501,4,19.1
4931,5541,3,Bokora Karimojong,,Bokora Karimojong,590,,,,"Jie, Matheniko Karimojong, Turkana",,"Jie , Matheniko Karimojong, Turkana",3838,"633, 1029, 693",,,0,2000-07-11,1,2000-07-11,1,1,2000-07-11,,2000,213,213,213,Uganda,500,4,19.1
4932,5542,1,Forces of General Morgan,,n/a,1082,,,,Forces of Omar Jess,,n/a,965,,,,0,1997-03-11,1,1997-08-23,2,0,,,1997,188,188,188,Somalia,520,4,19.1
4932,5542,1,Forces of General Morgan,,n/a,1082,,,,Forces of Omar Jess,,n/a,965,,,,0,1997-03-11,1,1997-08-23,2,1,1998-12-13,,1998,240,214,251,Somalia,520,4,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2010,412,412,775,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2011,380,380,430,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2012,555,555,592,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2013,339,257,359,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2014,436,436,761,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2015,221,221,606,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2016,246,246,702,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2017,169,169,825,Mexico,70,5,19.1
4933,5543,1,Gulf Cartel,,Cártel del Golfo,782,,,,Los Zetas,,Los Zetas,1088,,,,0,2010-01-31,2,2010-03-05,5,0,,,2018,50,50,58,Mexico,70,5,19.1
4934,5544,1,Beltrán Leyva Cartel,,Cártel de los Beltrán Leyva,1089,,,,Beltrán Leyva Cartel - Valdez Villareal faction,,Cártel de los Beltrán Leyva - Valdez Villareal faction,1090,,,,0,2010-01-09,1,2010-03-14,2,1,2010-12-12,,2010,182,182,216,Mexico,70,5,19.1
4935,5545,1,Ansarallah,,al-Shabab al-Mumin,1091,,,,AQAP,,n/a,881,,,,0,2010-11-24,1,2010-11-26,1,1,2010-11-26,,2010,26,17,26,Yemen (North Yemen),678,2,19.1
4935,5545,1,Ansarallah,,al-Shabab al-Mumin,1091,,,,AQAP,,n/a,881,,,,0,2010-11-24,1,2014-10-09,1,1,2014-12-31,,2014,460,460,611,Yemen (North Yemen),678,2,19.1
4936,5546,1,Los Zetas,,Los Zetas,1088,,,,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,0,2010-03-28,1,2010-06-14,1,0,,,2010,29,29,39,Mexico,70,5,19.1
4936,5546,1,Los Zetas,,Los Zetas,1088,,,,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,0,2010-03-28,1,2010-06-14,1,0,,,2011,85,85,130,Mexico,70,5,19.1
4936,5546,1,Los Zetas,,Los Zetas,1088,,,,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,0,2010-03-28,1,2010-06-14,1,0,,,2012,335,335,438,Mexico,70,5,19.1
4936,5546,1,Los Zetas,,Los Zetas,1088,,,,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,0,2010-03-28,1,2010-06-14,1,0,,,2013,54,54,56,Mexico,70,5,19.1
4936,5546,1,Los Zetas,,Los Zetas,1088,,,,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,0,2010-03-28,1,2010-06-14,1,1,2014-12-31,,2014,60,60,83,Mexico,70,5,19.1
4937,5547,1,Lashkar-e-Islam,,Lashkar-e-Islam,399,,,,TTP,,Tehrik-i-Taliban Pakistan,356,,,,0,2010-02-18,1,2010-02-18,1,1,2010-12-26,,2010,63,53,69,Pakistan,770,3,19.1
4938,5548,1,Forces of Momin Afridi,,n/a,1100,,,,TTP - TA,,Tehrik-i-Taliban Pakistan - Tariq Afridi faction,1101,,,,0,2010-08-31,2,2010-11-05,1,1,2010-11-05,,2010,74,70,99,Pakistan,770,3,19.1
4939,5549,1,TTP - MR,,Tehrik-i-Taliban Pakistan - Mulla Rafique faction,1102,,,,TTP - MT,,Tehrik-i-Taliban Pakistan - Mullah Toofan faction,1103,,,,0,2010-02-17,1,2010-03-13,1,1,2010-04-01,,2010,80,77,88,Pakistan,770,3,19.1
4940,5550,3,Bangesh,,Bangesh,790,,,,Mangal,,Mangal,797,,,,0,2008-06-18,1,2010-09-09,1,1,2010-10-04,,2010,165,165,178,Pakistan,770,3,19.1
4941,5551,1,Mara 18 (Honduras),,n/a,1099,,,,Mara Salvatrucha (Honduras),,Mara Salvatrucha (Honduras),778,,,,0,1999-11-12,1,2010-09-07,1,1,2010-10-30,,2010,49,48,55,Honduras,91,5,19.1
4942,5552,3,Suleiman subclan of Habar Gidir clan (Hawiye),,n/a,687,,,,Qubeys subclan (Dir),,n/a,1098,,,,0,2010-02-05,1,2010-03-12,1,1,2010-08-30,,2010,88,88,88,Somalia,520,4,19.1
4943,5553,3,Gok Dinka,,Gok Dinka,583,,,,Rek Dinka,,Rek Dinka,1097,,,,0,2010-02-20,1,2010-02-20,1,1,2010-02-20,,2010,28,28,56,Sudan,625,4,19.1
4943,5553,3,Gok Dinka,,Gok Dinka,583,,,,Rek Dinka,,Rek Dinka,1097,,,,0,2010-02-20,1,2012-11-30,1,1,2012-12-05,,2012,81,81,81,South Sudan,626,4,19.1
4944,5554,1,Mujahideen in the Golis Mountains,,Mujahideen in the Golis Mountains,1096,,,,Puntland State of Somalia,,Dowladda Puntland ee Soomaaliya,671,,,,0,2010-07-26,1,2010-08-19,1,0,,,2010,109,96,161,Somalia,520,4,19.1
4944,5554,1,Mujahideen in the Golis Mountains,,Mujahideen in the Golis Mountains,1096,,,,Puntland State of Somalia,,Dowladda Puntland ee Soomaaliya,671,,,,0,2010-07-26,1,2010-08-19,1,0,,,2011,33,27,33,Somalia,520,4,19.1
4944,5554,1,Mujahideen in the Golis Mountains,,Mujahideen in the Golis Mountains,1096,,,,Puntland State of Somalia,,Dowladda Puntland ee Soomaaliya,671,,,,0,2010-07-26,1,2010-08-19,1,1,2012-05-11,,2012,55,55,89,Somalia,520,4,19.1
4945,5555,3,Boje,,Boje,1094,,,,Nsadop,,Nsadop,1095,,,,0,2010-10-30,2,2010-10-30,2,1,2010-10-30,,2010,30,30,35,Nigeria,475,4,19.1
4946,5556,3,Atuot Dinka,,Atuot Dinka,1092,,,,Ciek Dinka,,Ciek Dinka,1093,,,,0,2010-04-25,2,2010-04-25,2,1,2010-04-25,,2010,27,27,54,Sudan,625,4,19.1
4947,5557,1,Ahlu Sunna Waljamaca,,Ahlu Sunna Waljamaca,894,,,,Hizbul Islam,,Hizbul Islam,1004,,,,0,2009-12-27,1,2010-01-13,1,1,2010-11-29,,2010,45,45,49,Somalia,520,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2002-10-14,1,1,2002-12-29,,2002,48,48,48,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2010-01-19,1,0,,,2010,329,265,694,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2010-01-19,1,0,,,2011,112,112,140,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2010-01-19,1,0,,,2012,87,87,87,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2010-01-19,1,0,,,2013,58,58,58,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2010-01-19,1,0,,,2014,34,34,139,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2010-01-19,1,1,2015-09-14,,2015,117,117,123,Nigeria,475,4,19.1
4948,5558,3,Birom,,Birom,589,,,,Fulani,,Fulani,607,,,,0,2002-05-30,2,2018-06-24,1,0,,,2018,283,277,335,Nigeria,475,4,19.1
4949,5559,3,Dassanetch,,Dassanetch,713,,,,Gabra,,Gabra,609,,,,0,1997-03-31,3,1997-03-31,3,1,1997-03-31,,1997,100,100,100,Kenya,501,4,19.1
4950,5560,3,Burkinabé,,Burkinabé,1110,,,,Guéré,,Guéré,1109,,,,0,2001-05-07,2,2002-10-08,1,0,,,2002,47,19,47,Ivory Coast,437,4,19.1
4950,5560,3,Burkinabé,,Burkinabé,1110,,,,Guéré,,Guéré,1109,,,,0,2001-05-07,2,2002-10-08,1,0,,,2003,155,155,166,Ivory Coast,437,4,19.1
4950,5560,3,Burkinabé,,Burkinabé,1110,,,,Guéré,,Guéré,1109,,,,0,2001-05-07,2,2002-10-08,1,1,2004-02-18,,2004,38,38,38,Ivory Coast,437,4,19.1
4951,5561,3,Dioula,,Dioula,599,,,,Guéré,,Guéré,1109,,,,0,2005-01-05,1,2005-05-01,2,1,2005-06-06,,2005,35,35,68,Ivory Coast,437,4,19.1
4952,5562,3,Guéré,,Guéré,1109,,,,Senufo,,Senufo,1111,,,,0,2005-05-26,1,2005-05-31,1,1,2005-06-05,,2005,65,58,103,Ivory Coast,437,4,19.1
4953,5563,3,Degodia,,Degodia,918,,,,Garre,,Garre,1079,,,,0,2000-12-31,5,2000-12-31,5,1,2000-12-31,,2000,37,37,37,Ethiopia,530,4,19.1
4953,5563,3,Degodia,,Degodia,918,,,,Garre,,Garre,1079,,,,0,2000-12-31,5,2012-11-09,2,0,,,2012,30,30,37,Kenya,501,4,19.1
4953,5563,3,Degodia,,Degodia,918,,,,Garre,,Garre,1079,,,,0,2000-12-31,5,2012-11-09,2,0,,,2013,57,52,97,Kenya,501,4,19.1
4953,5563,3,Degodia,,Degodia,918,,,,Garre,,Garre,1079,,,,0,2000-12-31,5,2012-11-09,2,1,2014-10-04,,2014,77,77,129,Kenya,501,4,19.1
4955,5565,3,Dodoth,,Dodoth,1038,,,,"Jie, Matheniko Karimojong",,"Jie , Matheniko Karimojong",3844,"633, 1029",,,0,2000-07-22,2,2000-07-22,2,1,2000-07-22,,2000,33,33,33,Uganda,500,4,19.1
4956,5566,3,Oleh,,n/a,1118,,,,Olmoro,,n/a,1119,,,,0,1999-11-16,1,1999-11-16,1,1,1999-11-16,,1999,47,47,47,Nigeria,475,4,19.1
4957,5567,3,Abgal clan (Hawiye),,n/a,1028,,,,Garre subclan of Digil clan (Digil-Mirifle),,n/a,612,,,,0,2001-12-01,1,2001-12-02,1,1,2001-12-02,,2001,25,25,25,Somalia,520,4,19.1
4958,5568,1,Forces of Abdullahi Yusuf,,n/a,568,,,,Forces of Yussuf Hajji Nur,,n/a,1120,,,,0,2001-08-06,2,2001-08-06,2,1,2001-08-06,,2001,42,42,62,Somalia,520,4,19.1
4960,5570,3,Copts (Egypt),,n/a,1132,,,,Muslims (Egypt),,n/a,1133,,,,0,1995-08-13,1,2011-05-07,1,1,2011-08-08,,2011,31,31,31,Egypt,651,2,19.1
4961,5571,1,Al-Shabaab,,n/a,717,,,,SVA,,Shabelle Valley Alliance,1147,,,,0,2011-01-26,1,2011-08-14,1,1,2011-11-04,,2011,36,29,49,Somalia,520,4,19.1
4962,5572,3,Guéré,,Guéré,1109,,,,Malinké,,Malinké,1139,,,,0,2010-11-30,2,2011-01-07,2,1,2011-01-07,,2011,37,37,40,Ivory Coast,437,4,19.1
4963,5573,1,FDC,,Front de la défense du Congo,1136,,,,FDLR,,Forces démocratiques de libération du Rwanda,528,,,,0,2011-11-26,1,2011-12-30,1,0,,,2011,26,26,28,DR Congo (Zaire),490,4,19.1
4963,5573,1,FDC,,Front de la défense du Congo,1136,,,,FDLR,,Forces démocratiques de libération du Rwanda,528,,,,0,2011-11-26,1,2011-12-30,1,1,2012-01-20,,2012,35,35,46,DR Congo (Zaire),490,4,19.1
4964,5574,1,BIFM,,Bangsamoro Islamic Freedom Fighters,1146,,,,MILF,,n/a,276,,,,0,2011-08-09,1,2011-09-14,1,1,2011-11-20,,2011,31,31,31,Philippines,840,3,19.1
4965,5575,2,Opponents of al-Assad,,n/a,1144,,,,Supporters of al-Assad,,n/a,1145,,,,0,2011-07-17,1,2011-07-17,1,1,2011-07-17,,2011,30,30,30,Syria,652,2,19.1
4966,5576,3,Kpelle,,Kpelle,1141,,,,Malinké,,Malinké,1139,,,,0,2011-05-04,2,2011-05-04,2,1,2011-05-04,,2011,25,25,36,Guinea,438,4,19.1
4967,5577,1,Lashkar-e-Islam,,Lashkar-e-Islam,399,,,,Lashkar of Zakakhel tribe,,Lashkar of Zakakhel tribe,1142,,,,0,2011-03-21,2,2011-04-09,1,0,,,2011,128,128,151,Pakistan,770,3,19.1
4967,5577,1,Lashkar-e-Islam,,Lashkar-e-Islam,399,,,,Lashkar of Zakakhel tribe,,Lashkar of Zakakhel tribe,1142,,,,0,2011-03-21,2,2011-04-09,1,1,2012-12-05,,2012,93,93,93,Pakistan,770,3,19.1
4968,5578,1,Lashkar-e-Islam,,Lashkar-e-Islam,399,,,,TTP - TA,,Tehrik-i-Taliban Pakistan - Tariq Afridi faction,1101,,,,0,2011-01-20,1,2011-08-23,1,0,,,2011,41,41,41,Pakistan,770,3,19.1
4968,5578,1,Lashkar-e-Islam,,Lashkar-e-Islam,399,,,,TTP - TA,,Tehrik-i-Taliban Pakistan - Tariq Afridi faction,1101,,,,0,2011-01-20,1,2011-08-23,1,1,2012-03-05,,2012,30,30,30,Pakistan,770,3,19.1
4969,5579,1,CPJP,,Convention des patriotes pour la justice et la paix,1053,,,,Seleka,,Seleka,554,,,,0,2011-09-12,2,2011-09-22,3,1,2011-09-29,,2011,53,53,53,Central African Republic,482,4,19.1
4970,5580,3,Borana,,Borana,591,,,,Turkana,,Turkana,693,,,,0,2011-10-14,1,2011-12-31,1,1,2011-12-31,,2011,29,21,29,Kenya,501,4,19.1
4971,5581,3,Hausa,,Hausa,608,,,,Sayawa,,Sayawa,1140,,,,0,2011-01-26,1,2011-01-26,1,1,2011-05-06,,2011,40,35,123,Nigeria,475,4,19.1
4972,5582,3,Ezilo,,Ezilo,1134,,,,Ezza,,Ezza,1135,,,,0,2008-05-30,3,2011-12-31,1,1,2011-12-31,,2011,50,38,60,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2011,181,172,298,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2012,112,112,129,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2013,198,198,198,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2014,101,101,223,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2015,67,67,107,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2016,224,224,303,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2017,73,66,95,Nigeria,475,4,19.1
4973,5583,3,Fulani,,Fulani,607,,,,Tiv,,Tiv,1032,,,,0,2005-04-10,1,2011-02-11,2,0,,,2018,559,539,681,Nigeria,475,4,19.1
4974,5584,3,Misseriya,,Misseriya,1025,,,,Ngok Dinka,,Ngok Dinka,1005,,,,0,2011-01-09,2,2011-01-09,2,1,2011-04-30,,2011,212,212,245,Sudan,625,4,19.1
4974,5584,3,Misseriya,,Misseriya,1025,,,,Ngok Dinka,,Ngok Dinka,1005,,,,0,2011-01-09,2,2014-03-01,1,0,,,2014,55,55,83,Sudan,625,4,19.1
4974,5584,3,Misseriya,,Misseriya,1025,,,,Ngok Dinka,,Ngok Dinka,1005,,,,0,2011-01-09,2,2014-03-01,1,1,2015-06-10,,2015,47,46,47,Sudan,625,4,19.1
4974,5584,3,Misseriya,,Misseriya,1025,,,,Ngok Dinka,,Ngok Dinka,1005,,,,0,2011-01-09,2,2018-02-18,1,0,,,2018,54,52,54,Sudan,625,4,19.1
4975,5585,3,Gony Dinka,,Gony Dinka,1137,,,,Thiyic Dinka,,Thiyic Dinka,1138,,,,0,2011-04-24,2,2011-06-09,1,1,2011-10-14,,2011,95,95,95,"Sudan, South Sudan","625, 626",4,19.1
4976,5586,3,Atuot Dinka,,Atuot Dinka,1092,,,,Jur Beli,,Jur Beli,1148,,,,0,2011-02-10,2,2011-03-12,2,1,2011-04-05,,2011,43,43,43,Sudan,625,4,19.1
4977,5587,1,Laskhar of Masozai Qaumi tribe,,Laskhar of Masozai Qaumi tribe,1143,,,,TTP,,Tehrik-i-Taliban Pakistan,356,,,,0,2011-01-06,1,2011-07-22,3,1,2011-07-28,,2011,79,79,81,Pakistan,770,3,19.1
4978,5588,1,La Familia,,La Familia,1149,,,,Los Caballeros Templarios,,Los Caballeros Templarios,1150,,,,0,2011-01-16,1,2011-04-29,1,0,,,2011,100,100,100,Mexico,70,5,19.1
4978,5588,1,La Familia,,La Familia,1149,,,,Los Caballeros Templarios,,Los Caballeros Templarios,1150,,,,0,2011-01-16,1,2011-04-29,1,1,2012-09-16,,2012,52,23,115,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2011-09-20,1,0,,,2011,101,101,155,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2011-09-20,1,1,2012-06-12,,2012,30,30,33,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2014-03-01,5,0,,,2014,558,558,742,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2014-03-01,5,0,,,2015,98,98,1299,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2014-03-01,5,0,,,2016,200,200,1400,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2014-03-01,5,0,,,2017,147,147,1908,Mexico,70,5,19.1
4979,5589,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,Los Zetas,,Los Zetas,1088,,,,0,2011-09-20,1,2014-03-01,5,0,,,2018,62,58,125,Mexico,70,5,19.1
4980,5590,1,Cartel Independiente de Acapulco,,Cartel Independiente de Acapulco,1152,,,,La Barredora,,La Barredora,1153,,,,0,2011-01-08,1,2011-08-20,1,1,2011-10-15,,2011,111,23,261,Mexico,70,5,19.1
4980,5590,1,Cartel Independiente de Acapulco,,Cartel Independiente de Acapulco,1152,,,,La Barredora,,La Barredora,1153,,,,0,2011-01-08,1,2015-09-18,5,1,2015-12-12,,2015,754,41,754,Mexico,70,5,19.1
4980,5590,1,Cartel Independiente de Acapulco,,Cartel Independiente de Acapulco,1152,,,,La Barredora,,La Barredora,1153,,,,0,2011-01-08,1,2017-07-06,1,1,2017-07-06,,2017,28,28,28,Mexico,70,5,19.1
4981,5591,1,Jalisco Cartel New Generation,,Cártel de Jalisco Nueva Generación,1151,,,,La Resistencia,,La Resistencia,1154,,,,0,2011-02-12,1,2011-07-02,1,1,2011-08-04,,2011,33,33,33,Mexico,70,5,19.1
4982,5592,1,Lashkar of Kukikhel clan,,Lashkar of Kukikhel clan,1155,,,,TTP,,Tehrik-i-Taliban Pakistan,356,,,,0,2011-08-16,1,2011-08-19,1,1,2011-08-19,,2011,69,69,69,Pakistan,770,3,19.1
4983,5593,1,RUF,,n/a,532,,,,ULIMO,,n/a,697,,,,0,1991-10-30,5,1993-12-31,5,1,1993-12-31,,1993,99,99,99,Liberia,450,4,19.1
4984,5594,1,Kamajors,,Kamajors,534,,,,RUF,,n/a,532,,,,0,1993-12-25,1,1995-12-31,5,1,1995-12-31,,1995,40,40,40,Sierra Leone,451,4,19.1
4985,5595,1,Deebam,,Deebam,1167,,,,Deewell,,Deewell,1168,,,,0,2005-01-30,2,2006-12-31,5,1,2006-12-31,,2006,34,34,56,Nigeria,475,4,19.1
4985,5595,1,Deebam,,Deebam,1167,,,,Deewell,,Deewell,1168,,,,0,2005-01-30,2,2015-07-30,3,1,2015-07-30,,2015,29,29,29,Nigeria,475,4,19.1
4986,5596,1,"Black Axe, Bush Boys, Deebam, KK, NDV",,"Black Axe, Bush Boys, Deebam, Klansmen Konfraternity , n/a",3871,"3107, 3118, 657, 1167, 3109",,,Outlaws,,Outlaws,1169,,,,0,2007-07-01,1,2007-08-11,1,1,2007-08-31,,2007,100,100,100,Nigeria,475,4,19.1
4987,5597,3,Alago,,Alago,1171,,,,Eggon,,Eggon,1172,,,,0,2012-06-01,1,2012-06-02,1,0,,,2012,60,60,60,Nigeria,475,4,19.1
4987,5597,3,Alago,,Alago,1171,,,,Eggon,,Eggon,1172,,,,0,2012-06-01,1,2012-06-02,1,1,2013-10-01,,2013,35,35,55,Nigeria,475,4,19.1
4988,5598,1,Greenlanders,,Greenlanders,1173,,,,NDV,,n/a,657,,,,0,2003-12-31,5,2012-08-11,1,1,2012-09-05,,2012,48,48,55,Nigeria,475,4,19.1
4988,5598,1,Greenlanders,,Greenlanders,1173,,,,NDV,,n/a,657,,,,0,2003-12-31,5,2016-06-26,1,1,2016-09-26,,2016,36,36,36,Nigeria,475,4,19.1
4990,5600,1,Lashkar-e-Islam,,Lashkar-e-Islam,399,,,,Lashkar of Akakhel tribe ,,Lashkar of Akakhel tribe ,1177,,,,0,2012-06-04,1,2012-10-06,1,1,2012-10-24,,2012,33,33,40,Pakistan,770,3,19.1
4992,5602,3,Dimasa ,,Dimasa ,597,,,,Zeme Naga,,Zeme Naga,1180,,,,0,2009-03-20,2,2009-05-19,1,1,2009-08-17,,2009,70,65,74,India,750,3,19.1
4994,5604,2,Supporters of al-Ahly football team ,,Supporters of al-Ahly football team ,1183,,,,Supporters of al-Masry football team,,Supporters of al-Masry football team,1184,,,,0,2012-02-01,1,2012-02-01,1,1,2012-02-01,,2012,74,74,74,Egypt,651,2,19.1
4995,5605,1,PFT,,n/a,1186,,,,UTO,,n/a,345,,,,0,1992-06-09,2,1992-06-20,3,1,1992-09-06,,1992,408,408,544,Tajikistan,702,3,19.1
4996,5606,3,"Gontrar, Zintan",,"Gontrar, Zintan",3876,"2472, 3334",,,Mashashia,,Mashashia,1188,,,,0,2012-06-12,2,2012-06-17,2,1,2012-06-17,,2012,78,78,105,Libya,620,4,19.1
4997,5607,1,Isenasawo,,Isenasawo,1189,,,,Isongo-furo,,Isongo-furo,1190,,,,0,2000-05-05,1,2002-07-20,1,1,2002-07-20,,2002,39,39,59,Nigeria,475,4,19.1
4998,5608,1,Forces of Agala,,Forces of Agala,1191,,,,Forces of Edu,,Forces of Edu,1192,,,,0,2005-12-31,5,2005-12-31,5,1,2005-12-31,,2005,62,62,62,Nigeria,475,4,19.1
4999,5609,3,Alawite (Lebanon),,Alawite (Lebanon),1194,,,,Sunni (Lebanon),,Sunni (Lebanon),1195,,,,0,2012-02-10,1,2012-06-04,2,0,,,2012,52,52,55,Lebanon,660,2,19.1
